Planta; descripcion;CORRELATIVO;FACTURA FISICA;Descripción/Item;Proveedor/Vendor;Factura n°;Planta;Ubicación;Ubicación en Planta;Fecha de compra;Fecha Adj. Concesión;Fecha termino Concesion;Fecha comienzo op;Vida util s/ Concesion;Vida útil tributaria (meses);Valor de Origen
AB1307;Maquinaria y equipos;15;SI;SERVIDOR CPU ;PROGRESS FIVE;3840096050-7;MELIPILLA;;;22-12-2017;10-11-2015;10-11-2023;01-12-2018;78;36;610318
AB1307;Maquinaria y equipos;15;SI;SERVIDOR CPU ;PROGRESS FIVE;3840096050-7;MELIPILLA;;;22-12-2017;10-11-2015;10-11-2023;01-12-2018;78;36;610318
AB1307;Maquinaria y equipos;15;SI;SERVIDOR CPU ;PROGRESS FIVE;3840096050-7;MELIPILLA;;;22-12-2017;10-11-2015;10-11-2023;01-12-2018;78;36;610318
AB1307;Maquinaria y equipos;15;SI;ESTACION METEOROLOGICA;PROGRESS FIVE;3840096050-7;MELIPILLA;;;22-12-2017;10-11-2015;10-11-2023;01-12-2018;78;60;769509
AB1307;Maquinaria y equipos;38;SI;DINAMOMETER MD-100 ASM;PROGRESS FIVE;3840095735-2;MELIPILLA;OPERATIVA;;03-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;14348235
AB1307;Maquinaria y equipos;15;SI;ANALIZADOR DE GASES;PROGRESS FIVE;3840096050-7;MELIPILLA;;;06-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4401724
AB1307;Maquinaria y equipos;15;SI;ANALIZADOR DE GASES;PROGRESS FIVE;3840096050-7;MELIPILLA;;;06-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4401724
AB1307;Maquinaria y equipos;15;SI;ANALIZADOR DE GASES;PROGRESS FIVE;3840096050-7;MELIPILLA;;;06-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4401724
AB1307;Maquinaria y equipos;15;SI;ANALIZADOR DE GASES;PROGRESS FIVE;3840096050-7;MELIPILLA;;;06-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4401724
AB1307;Maquinaria y equipos;15;SI;ANALIZADOR DE GASES;PROGRESS FIVE;3840096050-7;MELIPILLA;;;06-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4401724
AB1307;Maquinaria y equipos;15;SI;ANALIZADOR DE GASES;PROGRESS FIVE;3840096050-7;MELIPILLA;;;06-01-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4401724
AB1307;Edificios;79;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;7;MELIPILLA;;;29-01-2018;10-11-2015;10-11-2023;01-12-2018;78;120;1500000
AB1307;Edificios;33;SI;CONSTRUCCIÓN;CONSTRUCTORA KABES LTDA.;95;MELIPILLA;CONSTRUCCIÓN;;06-02-2018;10-11-2015;10-11-2023;01-12-2018;78;120;67226891
AB1307;Edificios;34;SI;CONSTRUCCIÓN;CONSTRUCTORA KABES LTDA.;96;MELIPILLA;CONSTRUCCIÓN;;06-02-2018;10-11-2015;10-11-2023;01-12-2018;78;120;25834140
AB1307;Edificios;80;si;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;9;MELIPILLA;;;02-03-2018;10-11-2015;10-11-2023;01-12-2018;78;120;2000000
AB1307;Maquinaria y equipos;17;SI;HPE OFICCE CONNECT 1920S 24G SWITCH;INGRAM MICRO CHILE S.A;1709674;MELIPILLA;OFICINAS;;16-03-2018;10-11-2015;10-11-2023;01-12-2018;78;36;110241
AB1307;Maquinaria y equipos;17;SI;HPE OFICCE CONNECT 1920S 24G SWITCH;INGRAM MICRO CHILE S.A;1709674;MELIPILLA;OFICINAS;;16-03-2018;10-11-2015;10-11-2023;01-12-2018;78;36;110241
AB1307;Maquinaria y equipos;19;SI;SERVIDOR R330 E3 1220 8GB RAM;INGRAM MICRFO CHILE;1709794;MELIPILLA;OFICINAS;;16-03-2018;10-11-2015;10-11-2023;01-12-2018;78;36;1020073
AB1307;Maquinaria y equipos;19;SI;SERVIDOR R330 E3 1220 32GB RAM;INGRAM MICRFO CHILE;1709794;MELIPILLA;OFICINAS;;16-03-2018;10-11-2015;10-11-2023;01-12-2018;78;36;1753916
AB1307;Edificios;8;SI;CONSTRUCCIÓN;CONSTRUCTORA KABES LTDA.;103;MELIPILLA;CONSTRUCCIÓN;;19-03-2018;10-11-2015;10-11-2023;01-12-2018;78;120;118739814
AB1307;Edificios;81;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;10;MELIPILLA;;;28-03-2018;10-11-2015;10-11-2023;01-12-2018;78;120;2000000
AB1307;Edificios;7;SI;CONSTRUCCIÓN;CONSTRUCTORA KABES LTDA.;105;MELIPILLA;CONSTRUCCIÓN;;02-04-2018;10-11-2015;10-11-2023;01-12-2018;78;120;118739814
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA EXTERIOR IP FULLHD 2 MP IR 30M;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;35370
AB1307;Maquinaria y equipos;12;SI;CAMARA IP FULLHD 4 MP;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;88100
AB1307;Maquinaria y equipos;12;SI;CAMARA IP FULLHD 4 MP;MEGAFACTORY;2051;MELIPILLA;OPERATIVA;;16-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;88100
AB1307;Maquinaria y equipos;20;SI;IMPRESORA MULTIFUNCIONAL CANON PRIXMA ;FALABELLA RETAIL S.A;2737883;MELIPILLA;OFICINAS;;18-04-2018;10-11-2015;10-11-2023;01-12-2018;78;36;119990
AB1307;Maquinaria y equipos;20;SI;LCD 42 PUL;FALABELLA RETAIL S.A;2737883;MELIPILLA;OFICINAS;;18-04-2018;10-11-2015;10-11-2023;01-12-2018;78;60;169990
AB1307;Maquinaria y equipos;23;SI;GABINETE MURAL 19 12;MATECOM;376727;MELIPILLA;OPERATIVA;;24-04-2018;10-11-2015;10-11-2023;01-12-2018;78;60;63633
AB1307;Edificios;82;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;11;MELIPILLA;;;26-04-2018;10-11-2015;10-11-2023;01-12-2018;78;120;1500000
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;372473
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;372473
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;1508485
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;2306001
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;2306001
AB1307;Maquinaria y equipos;10;si;ANALIZADOR DE GASES;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;2306001
AB1307;Maquinaria y equipos;10;si;SONOMETRO;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;3130239
AB1307;Maquinaria y equipos;10;si;SONOMETRO;Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;3130239
AB1307;Maquinaria y equipos;10;si;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;15523166
AB1307;Maquinaria y equipos;10;si;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;15523166
AB1307;Maquinaria y equipos;10;si;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;15523166
AB1307;Maquinaria y equipos;10;si;BANCO DE PRUEBAS (FRENOS);Actia Muller;3840098423-6;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;25075977
AB1307;Maquinaria y equipos;44;si;DINAMOMETER MD AWD-150 HEAVY;Actia Muller;3840099425-8;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;15142422
AB1307;Maquinaria y equipos;44;si;DINAMOMETER MD AWD-150 HEAVY;Actia Muller;3840099425-8;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;15142422
AB1307;Maquinaria y equipos;44;si;DINAMOMETER MD AWD-150 HEAVY;Actia Muller;3840099425-8;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;26117691
AB1307;Maquinaria y equipos;44;si;DINAMOMETER MD AWD-150 HEAVY;Actia Muller;3840099425-8;MELIPILLA;;;10-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;45804455
AB1307;Maquinaria y equipos;21;SI;CASILLERO 2 CUERPOS 6 PUERTAS;FAYMO;13518;MELIPILLA;CAMARINES;;22-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;104997
AB1307;Maquinaria y equipos;21;SI;CASILLERO 2 CUERPOS 6 PUERTAS;FAYMO;13518;MELIPILLA;CAMARINES;;22-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;104997
AB1307;Maquinaria y equipos;26;SI;CASILLERO 2 CUERPOS 9 PUERTAS;FAYMO;13508;MELIPILLA;CAMARINES;;22-05-2018;10-11-2015;10-11-2023;01-12-2018;78;60;104997
AB1307;Maquinaria y equipos;13;SI;IMPRESORA LASER KYOCERA;ING. Y CONST. RICARDO RODRIGUEZ;1049012;MELIPILLA;OFICINAS;;25-05-2018;10-11-2015;10-11-2023;01-12-2018;78;36;216099
AB1307;Edificios;83;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;12;MELIPILLA;;;30-05-2018;10-11-2015;10-11-2023;01-12-2018;78;120;2000000
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;25;SI;CAMARA IP BULLET 4MP 2,7-13,5MM;MEGAFACTORY;2344;MELIPILLA;OPERATIVA;;07-06-2018;10-11-2015;10-11-2023;01-12-2018;78;36;83735
AB1307;Maquinaria y equipos;14;SI;ANEMOMETRO PROF.KITESURF;ROIAN STORE;10384;MELIPILLA;OPERATIVA;;16-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;27302
AB1307;Maquinaria y equipos;14;SI;ANEMOMETRO PROF.KITESURF;ROIAN STORE;10384;MELIPILLA;OPERATIVA;;16-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;27302
AB1307;Maquinaria y equipos;37;si;ANALIZADOR DE GASES;PROGRESS FIVE;3840099005-8;MELIPILLA;;;26-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;4687650
AB1307;Maquinaria y equipos;37;si;ANALIZADOR DE GASES;PROGRESS FIVE;3840099005-8;MELIPILLA;;;26-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;5831543
AB1307;Maquinaria y equipos;37;si;ANALIZADOR DE GASES;PROGRESS FIVE;3840099005-8;MELIPILLA;;;26-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;5831543
AB1307;Maquinaria y equipos;37;si;ANALIZADOR DE GASES;PROGRESS FIVE;3840099005-8;MELIPILLA;;;26-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;5831543
AB1307;Maquinaria y equipos;24;SI;CAJA DE SEGURIDAD;BASH SEGURIDAD;123377;MELIPILLA;OFICINAS;;28-06-2018;10-11-2015;10-11-2023;01-12-2018;78;60;604200
AB1307;Edificios;84;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;13;MELIPILLA;;;30-06-2018;10-11-2015;10-11-2023;01-12-2018;78;120;2000000
AB1307;Maquinaria y equipos;18;SI;COMPUTADOR PERSONAL  ( OPTIPLEX 7050 );INGRAM MICRO CHILE S.A;1749453;MELIPILLA;OFICINAS;;10-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;535451
AB1307;Maquinaria y equipos;18;SI;COMPUTADOR PERSONAL  ( OPTIPLEX 7050 );INGRAM MICRO CHILE S.A;1749453;MELIPILLA;OFICINAS;;10-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;535451
AB1307;Maquinaria y equipos;18;SI;COMPUTADOR PERSONAL  ( OPTIPLEX 7050 );INGRAM MICRO CHILE S.A;1749453;MELIPILLA;OFICINAS;;10-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;535451
AB1307;Maquinaria y equipos;18;SI;COMPUTADOR PERSONAL  ( OPTIPLEX 7050 );INGRAM MICRO CHILE S.A;1749453;MELIPILLA;OFICINAS;;10-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;535451
AB1307;Maquinaria y equipos;18;SI;COMPUTADOR PERSONAL  ( OPTIPLEX 7050 );INGRAM MICRO CHILE S.A;1749453;MELIPILLA;OFICINAS;;10-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;535451
AB1307;Maquinaria y equipos;18;SI;COMPUTADOR PERSONAL  ( OPTIPLEX 7050 );INGRAM MICRO CHILE S.A;1749453;MELIPILLA;OFICINAS;;10-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;535451
AB1307;Edificios;6;SI;CONSTRUCCIÓN;CONSTRUCTORA KABES LTDA.;116;MELIPILLA;CONSTRUCCIÓN;;11-07-2018;10-11-2015;10-11-2023;01-12-2018;78;120;23913121
AB1307;Maquinaria y equipos;22;SI;IMPRESORA TERMICA EPSON (TICKETS);MAXI SERVICE LTDA;4834;MELIPILLA;OFICINAS;;17-07-2018;10-11-2015;10-11-2023;01-12-2018;78;36;129000
AB1307;Maquinaria y equipos;16;SI;GATA DE 30 TONS;WILDO E. HERNANDEZ VALDES;4197;MELIPILLA;;;08-08-2018;10-11-2015;10-11-2023;01-12-2018;78;60;38655
AB1307;Edificios;85;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;16;MELIPILLA;;;09-08-2018;10-11-2015;10-11-2023;01-12-2018;78;120;1100000
AB1307;Edificios;1;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;9;MELIPILLA;CONSTRUCCIÓN;;30-08-2018;10-11-2015;10-11-2023;01-12-2018;78;120;10000000
AB1307;Edificios;86;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;17;MELIPILLA;;;30-08-2018;10-11-2015;10-11-2023;01-12-2018;78;120;1650000
AB1307;Edificios;2;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;10;MELIPILLA;CONSTRUCCIÓN;;31-08-2018;10-11-2015;10-11-2023;01-12-2018;78;120;8700000
AB1307;Maquinaria y equipos;45;si;MEDIDOR DE OPACIDAD;CAPELEC;3840100547-9;MELIPILLA;;;19-09-2018;10-11-2015;10-11-2023;01-12-2018;78;60;951538
AB1307;Maquinaria y equipos;45;si;MEDIDOR DE OPACIDAD;CAPELEC;3840100547-9;MELIPILLA;;;19-09-2018;10-11-2015;10-11-2023;01-12-2018;78;60;951538
AB1307;Maquinaria y equipos;45;si;MEDIDOR DE OPACIDAD;CAPELEC;3840100547-9;MELIPILLA;;;19-09-2018;10-11-2015;10-11-2023;01-12-2018;78;60;951538
AB1307;Maquinaria y equipos;45;si;MEDIDOR DE OPACIDAD;CAPELEC;3840100547-9;MELIPILLA;;;19-09-2018;10-11-2015;10-11-2023;01-12-2018;78;60;951538
AB1307;Edificios;87;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;18;MELIPILLA;;;27-09-2018;10-11-2015;10-11-2023;01-12-2018;78;120;3300000
AB1307;Edificios;3;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;12;MELIPILLA;CONSTRUCCIÓN;;06-10-2018;10-11-2015;10-11-2023;01-12-2018;78;120;4126133
AB1307;Edificios;42;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;15;MELIPILLA;CONSTRUCCIÓN;;18-10-2018;10-11-2015;10-11-2023;01-12-2018;78;120;8403361
AB1307;Edificios;88;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;19;MELIPILLA;;;23-10-2018;10-11-2015;10-11-2023;01-12-2018;78;120;3300000
AB1307;Edificios;27;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;16;MELIPILLA;CONSTRUCCIÓN;;06-11-2018;10-11-2015;10-11-2023;01-12-2018;78;120;5986310
AB1307;Edificios;28;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;17;MELIPILLA;CONSTRUCCIÓN;;06-11-2018;10-11-2015;10-11-2023;01-12-2018;78;120;7280746
AB1307;Edificios;9;SI;CONSTRUCCIÓN;CONSTRUCTORA KABES LTDA.;77;MELIPILLA;CONSTRUCCIÓN;;16-11-2018;10-11-2015;10-11-2023;01-12-2018;78;120;65546219
AB1307;Edificios;4;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;18;MELIPILLA;CONSTRUCCIÓN;;20-11-2018;10-11-2015;10-11-2023;01-12-2018;78;120;25912219
AB1307;Edificios;89;SI;OFICINA TECNICA;SOCIEDAD CONSTRUCTORA CALQUIN LTDA;20;MELIPILLA;;;27-11-2018;10-11-2015;10-11-2023;01-12-2018;78;120;3300000
AB1307;Maquinaria y equipos;11;SI;IMPRESORA FISCAL TOSHIBA;TECNOAPLICADA LTDA;480;MELIPILLA;OFICINAS;;07-12-2018;10-11-2015;10-11-2023;01-12-2018;78;36;482800
AB1307;Maquinaria y equipos;11;SI;IMPRESORA FISCAL TOSHIBA;TECNOAPLICADA LTDA;480;MELIPILLA;OFICINAS;;07-12-2018;10-11-2015;10-11-2023;01-12-2018;78;36;482800
AB1307;Edificios;5;SI;CONSTRUCCIÓN;ACE GROUP CHILE SPA;22;MELIPILLA;CONSTRUCCIÓN;;17-12-2018;10-11-2015;10-11-2023;01-12-2018;78;120;5888651
AB1307;Edificios;90;Estado de Pago Final Prt Melipilla;ACE GROUP;28;MELIPILLA;;;;13-02-2019;10-11-2015;10-11-2023;01-12-2018;78;120;5486563
AB1307;Edificios;91;Estado de Pago Final Prt Melipilla;ACE GROUP;29;MELIPILLA;;;;13-02-2019;10-11-2015;10-11-2023;01-12-2018;78;120;2935342
AB1307;Edificios;92;Adicionales a Obra Melipilla;ACE GROUP;30;MELIPILLA;;;;18-02-2019;10-11-2015;10-11-2023;01-12-2018;78;120;3972528
AB1307;Edificios;93;Mitigacion Pista desacelarion melipilla-según ptt;ACE GROUP;31;MELIPILLA;;;;24-02-2019;10-11-2015;10-11-2023;01-12-2018;78;120;459200
AB1307;Maquinaria y equipos;110;si;ORDEN DE COMPRA 20193309 PUNTA DE SONDA;JAVIER IGNACIO GOMEZ ZAMORA;121;MELIPILLA;;;07-05-2019;10-11-2015;10-11-2023;01-12-2018;78;36;75250
AB1307;Edificios;94;Obras De Construccion;ANGEL BERNARDO HUERTA OLIVARES;1;MELIPILLA;;;;04-06-2019;10-11-2015;10-11-2023;01-12-2018;78;120;151261
AB1307;Edificios;95;Trabajo de Construccion Reemplazov de Vulcanita;ANGEL BERNARDO HUERTA OLIVARES;2;MELIPILLA;;;;11-06-2019;10-11-2015;10-11-2023;01-12-2018;78;120;403361
